what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1386167338332
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1386167338345
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1386167338365
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1386167338414
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1386167338416
os,sysinfo,,,"win32",1386167338425
arch,sysinfo,,,"x86",1386167338425
ws,sysinfo,,,"win32",1386167338425
locale,sysinfo,,,"en_US",1386167338425
processors,sysinfo,,,"2",1386167338425
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1386167338425
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1386167338425
java.specification.name,sysinfo,,,"Java Platform API Specification",1386167338425
java.specification.vendor,sysinfo,,,"Oracle Corporation",1386167338425
java.specification.version,sysinfo,,,"1.7",1386167338425
java.vendor,sysinfo,,,"Oracle Corporation",1386167338425
java.version,sysinfo,,,"1.7.0_25",1386167338425
java.vm.info,sysinfo,,,"mixed mode, sharing",1386167338425
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1386167338425
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1386167338425
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1386167338425
java.vm.specification.version,sysinfo,,,"1.7",1386167338425
java.vm.vendor,sysinfo,,,"Oracle Corporation",1386167338425
java.vm.version,sysinfo,,,"23.25-b01",1386167338425
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1386167338628
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1386167338818
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1386167338899
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1386167339277
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1386167339279
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1386167339280
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1386167339528
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1386167339582
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1386167339978
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1386167340046
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1386167340611
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1386167340623
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1386167340754
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1386167340919
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1386167340997
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1386167341044
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1386167342859
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1386167342860
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1386167342905
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1386167343279
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1386167343416
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167365329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167365361
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167365362
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167368329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167368359
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167372234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167372262
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167372636
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167372665
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167373581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167373607
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1386167373676
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1386167374319
started,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1386167374323
started,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1386167374354
started,bundle,org.eclipse.wst.wsdl.ui,1.2.304.v201012071645,"org.eclipse.wst.wsdl.ui",1386167374365
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1386167374404
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1386167374484
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1386167374495
started,bundle,org.eclipse.wst.wsdl,1.2.104.v201012082239,"org.eclipse.wst.wsdl",1386167374588
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1386167374641
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1386167374872
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1386167375167
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1386167375247
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1386167375464
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1386167375476
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1386167375838
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1386167375954
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1386167376430
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1386167376561
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1386167376564
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1386167376705
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1386167377233
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1386167377666
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1386167377752
opened,editor,org.eclipse.wst.wsdl.ui,1.2.304.v201012071645,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1386167378062
started,bundle,org.eclipse.wst.wsi,1.0.400.v201004220210,"org.eclipse.wst.wsi",1386167378169
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1386167378241
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1386167378244
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1386167378272
activated,editor,org.eclipse.wst.wsdl.ui,1.2.304.v201012071645,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1386167378452
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167379430
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386167379551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386167416233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386167417268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386167484400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168265816
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1386168268233
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1386168268247
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1386168268762
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1386168268776
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1386168268778
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1386168268792
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1386168268834
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1386168268939
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1386168268957
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1386168268973
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1386168268977
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1386168269370
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1386168269442
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1386168269462
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1386168269629
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1386168269699
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1386168271368
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1386168271376
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1386168271428
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1386168271445
started,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1386168271565
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1386168272594
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1386168273057
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386168274786
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1386168276032
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1386168276927
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1386168276941
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1386168277273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168283765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386168308790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168310878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1386168310886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168314279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168319856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168322399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168327166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1386168327173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168327911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168359417
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386168359671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168360759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168381767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386168382594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386170751492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386170762557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386170849683
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386170856977
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1386170867625
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386170870344
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386170872779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386170898679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386170898889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386170902462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386170962543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171033915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171139193
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386171141189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171217255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171246173
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386171260278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171263407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171442053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171444369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171524966
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386171536986
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1386171543355
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386171596559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386171625049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171765216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171911050
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386171915638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386171937821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172032900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172083319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172216781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172230241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172380810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172426968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386172846889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386173126266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386175345171
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1386175347728
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1386175347909
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1386175351927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386175352809
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1386175358539
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1386175358650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386175359215
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1386175359227
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386175365223
